NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
'DE NOVO' PROTEIN FOLDING%GOBP%GO:0006458	'DE NOVO' PROTEIN FOLDING%GOBP%GO:0006458	Details ...	31	0.7333333	2.1611106	0.0	0.0015347563	0.002	1968	tags=48%, list=15%, signal=57%	
'DE NOVO' POSTTRANSLATIONAL PROTEIN FOLDING%GOBP%GO:0051084	'DE NOVO' POSTTRANSLATIONAL PROTEIN FOLDING%GOBP%GO:0051084	Details ...	28	0.71664256	2.0456135	0.0018691589	0.02190818	0.056	1968	tags=46%, list=15%, signal=55%	
MRNA EXPORT FROM NUCLEUS%GOBP%GO:0006406	MRNA EXPORT FROM NUCLEUS%GOBP%GO:0006406	Details ...	99	0.5491634	1.9892261	0.0	0.04383936	0.157	938	tags=25%, list=7%, signal=27%	
MRNA-CONTAINING RIBONUCLEOPROTEIN COMPLEX EXPORT FROM NUCLEUS%GOBP%GO:0071427	MRNA-CONTAINING RIBONUCLEOPROTEIN COMPLEX EXPORT FROM NUCLEUS%GOBP%GO:0071427	Details ...	99	0.5491634	1.9615968	0.0	0.04946082	0.226	938	tags=25%, list=7%, signal=27%	
AUTOPHAGY OF MITOCHONDRION%GOBP%GO:0000422	AUTOPHAGY OF MITOCHONDRION%GOBP%GO:0000422	Details ...	37	0.63696563	1.9520984	0.0	0.04558355	0.252	2824	tags=51%, list=22%, signal=65%	
MITOCHONDRION DISASSEMBLY%GOBP%GO:0061726	MITOCHONDRION DISASSEMBLY%GOBP%GO:0061726	Details ...	37	0.63696563	1.9410539	0.0	0.048645057	0.312	2824	tags=51%, list=22%, signal=65%	
CHAPERONE COFACTOR-DEPENDENT PROTEIN REFOLDING%GOBP%GO:0051085	CHAPERONE COFACTOR-DEPENDENT PROTEIN REFOLDING%GOBP%GO:0051085	Details ...	23	0.7116155	1.9182475	0.0	0.060691234	0.42	1968	tags=48%, list=15%, signal=56%	
AUTOPHAGOSOME ASSEMBLY%GOBP%GO:0000045	AUTOPHAGOSOME ASSEMBLY%GOBP%GO:0000045	Details ...	53	0.590583	1.9142188	0.0	0.05626729	0.441	2824	tags=42%, list=22%, signal=53%	
MRNA TRANSPORT%GOBP%GO:0051028	MRNA TRANSPORT%GOBP%GO:0051028	Details ...	103	0.51585823	1.8757936	0.0	0.095961384	0.669	938	tags=24%, list=7%, signal=26%	
REGULATION OF HEMOSTASIS%GOBP%GO:1900046	REGULATION OF HEMOSTASIS%GOBP%GO:1900046	Details ...	39	0.5974294	1.8661298	0.001814882	0.10008628	0.722	1654	tags=28%, list=13%, signal=32%	
TRANSPORT OF MATURE MRNA DERIVED FROM AN INTRON-CONTAINING TRANSCRIPT%REACTOME%R-HSA-159236.3	TRANSPORT OF MATURE MRNA DERIVED FROM AN INTRON-CONTAINING TRANSCRIPT%REACTOME%R-HSA-159236.3	Details ...	68	0.53795403	1.8366004	0.0	0.14282535	0.856	809	tags=24%, list=6%, signal=25%	
RESPONSE TO COPPER ION%GOBP%GO:0046688	RESPONSE TO COPPER ION%GOBP%GO:0046688	Details ...	15	0.74234515	1.8337185	0.0	0.13631654	0.865	1027	tags=40%, list=8%, signal=43%	
SRP-DEPENDENT COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE%GOBP%GO:0006614	SRP-DEPENDENT COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE%GOBP%GO:0006614	Details ...	87	0.50995106	1.8311509	0.0	0.12985797	0.876	4091	tags=54%, list=32%, signal=78%	
RIBONUCLEOPROTEIN COMPLEX LOCALIZATION%GOBP%GO:0071166	RIBONUCLEOPROTEIN COMPLEX LOCALIZATION%GOBP%GO:0071166	Details ...	116	0.49345317	1.8224273	0.0	0.13687228	0.908	2711	tags=38%, list=21%, signal=48%	
NEGATIVE REGULATION OF TELOMERE MAINTENANCE%GOBP%GO:0032205	NEGATIVE REGULATION OF TELOMERE MAINTENANCE%GOBP%GO:0032205	Details ...	30	0.629424	1.8191818	0.0	0.13375087	0.916	1198	tags=30%, list=9%, signal=33%	
TRANSPORT OF MATURE TRANSCRIPT TO CYTOPLASM%REACTOME%R-HSA-72202.2	TRANSPORT OF MATURE TRANSCRIPT TO CYTOPLASM%REACTOME%R-HSA-72202.2	Details ...	77	0.52178335	1.8187388	0.0	0.1263075	0.917	809	tags=22%, list=6%, signal=23%	
COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE%GOBP%GO:0006613	COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE%GOBP%GO:0006613	Details ...	94	0.5102556	1.8149827	0.0	0.1252294	0.924	4117	tags=55%, list=32%, signal=80%	
POSITIVE REGULATION OF DNA-TEMPLATED TRANSCRIPTION, ELONGATION%GOBP%GO:0032786	POSITIVE REGULATION OF DNA-TEMPLATED TRANSCRIPTION, ELONGATION%GOBP%GO:0032786	Details ...	24	0.6532181	1.8148032	0.0	0.11844323	0.925	1991	tags=54%, list=15%, signal=64%	
RIBONUCLEOPROTEIN COMPLEX EXPORT FROM NUCLEUS%GOBP%GO:0071426	RIBONUCLEOPROTEIN COMPLEX EXPORT FROM NUCLEUS%GOBP%GO:0071426	Details ...	115	0.48953003	1.8071876	0.0	0.124660954	0.945	2711	tags=37%, list=21%, signal=47%	
PROTEIN REFOLDING%GOBP%GO:0042026	PROTEIN REFOLDING%GOBP%GO:0042026	Details ...	15	0.7306496	1.8046325	0.004032258	0.12251054	0.954	1241	tags=53%, list=10%, signal=59%	
PROTEIN LOCALIZATION TO ENDOPLASMIC RETICULUM%GOBP%GO:0070972	PROTEIN LOCALIZATION TO ENDOPLASMIC RETICULUM%GOBP%GO:0070972		126	0.48861492	1.8043667	0.0	0.117407836	0.955	4030	tags=52%, list=31%, signal=75%	
VIRAL TRANSCRIPTION%GOBP%GO:0019083	VIRAL TRANSCRIPTION%GOBP%GO:0019083		112	0.49921778	1.8019174	0.0	0.116521396	0.96	4091	tags=54%, list=32%, signal=79%	
